c5,c119,gpt4o_triplets,gpt4o_triplets_clean
19891005038889A,REPORT ENGINE QUIT. WAS RETURNIG. STALLED SHORT FINAL. BURNED ON IMPACT. FOAM PLUG ON CARB AIR DUCT NOT REMOVED.   ,"<ENGINE, HAS EFFECT, QUIT>
<RETURNING, HAS CAUSE, ENGINE QUIT>
<STALLED, HAS CAUSE, RETURNING>
<BURNED, HAS CAUSE, IMPACT>
<FOAM PLUG, LOCATION, CARB AIR DUCT>
<FOAM PLUG, HAS EFFECT, NOT REMOVED>","<ENGINE, HAS EFFECT, QUIT>
<RETURNING, HAS CAUSE, ENGINE QUIT>
<STALLED, HAS CAUSE, RETURNING>
<BURNED, HAS CAUSE, IMPACT>
<FOAM PLUG, LOCATION, CARB AIR DUCT>
<FOAM PLUG, HAS EFFECT, NOT REMOVED>"
19891109060409I,BAGGAGE CART DISENGAGED FROM TOW HITCH AND ROLLED INTO PARKED AIRCRAFT. DAMAGED EMPANNAGE. DEFECT SERVICE EQUIPMENT,"<BAGGAGE CART, HAS CAUSE, DISENGAGED FROM TOW HITCH>
<BAGGAGE CART, HAS EFFECT, ROLLED INTO PARKED AIRCRAFT>
<PARKED AIRCRAFT, HAS EFFECT, DAMAGED EMPENNAGE>","<BAGGAGE CART, HAS CAUSE, DISENGAGED FROM TOW HITCH>
<BAGGAGE CART, HAS EFFECT, ROLLED INTO PARKED AIRCRAFT>
<PARKED AIRCRAFT, HAS EFFECT, DAMAGED EMPENNAGE>"
19891105044249A,LANDED. DROPPED PASSENGER. ROSE TO LAND ON FAR SIDE OF WIRES. BURNERS FAILED. HIT WIRES. ACTUATOR WIRE WAS BROKEN. ,"<BURNERS, FAILED, NONE>
<ACTUATOR WIRE, WAS BROKEN, NONE>","<BURNERS, FAILED, NONE>
<ACTUATOR WIRE, WAS BROKEN, NONE>"
19891128047319A,"TOOK OFF WITH CARGO LINE ATTACHED. LINE STRUCK TRAILS, REBOUNDED AND FOULED ROTOR BLADES. CRASHED IN FIELD.        ","<LINE, STRUCK, TRAILS>
<LINE, FOULED, ROTOR BLADES>
<CRASHED, LOCATION, FIELD>","<LINE, STRUCK, TRAILS>
<LINE, FOULED, ROTOR BLADES>
<CRASHED, LOCATION, FIELD>"
19891227064729A,"PRACTICE ICING TAKEOFFS AND LANDINGS,CONTROLLER INSTRUCTED GO AROUND.ENGINE QUIT,LANDED IN SNOW,FLIPPED OVER.      ","<ENGINE, HAS EFFECT, QUIT>","<ENGINE, HAS EFFECT, QUIT>"
19891227064179I,TOWER ADVISED PILOT FUEL VENTING FROM TANK AFTER DEPARTURE. RETURNED. SPRING LOADED FUEL CAP HAD POPPED OPEN.      ,"<PILOT, ADVISED BY, TOWER>
<FUEL VENTING, HAS CAUSE, SPRING LOADED FUEL CAP POPPED OPEN>
<SPRING LOADED FUEL CAP, HAS EFFECT, FUEL VENTING>","<PILOT, ADVISED BY, TOWER>
<FUEL VENTING, HAS CAUSE, SPRING LOADED FUEL CAP POPPED OPEN>
<SPRING LOADED FUEL CAP, HAS EFFECT, FUEL VENTING>"
19891207063649I,OIL EXHAUSTION ON STUDENT CROSS-COUNTRY FLIGHT. FORCED LANDING. OIL FILLER CAP NOT SECURED. ENGINE OIL SIPHONED OUT,"<OIL EXHAUSTION, HAS CAUSE, OIL FILLER CAP NOT SECURED>
<OIL EXHAUSTION, HAS EFFECT, FORCED LANDING>
<OIL EXHAUSTION, HAS EFFECT, ENGINE OIL SIPHONED OUT>","<OIL EXHAUSTION, HAS CAUSE, OIL FILLER CAP NOT SECURED>
<OIL EXHAUSTION, HAS EFFECT, FORCED LANDING>
<OIL EXHAUSTION, HAS EFFECT, ENGINE OIL SIPHONED OUT>"
19900105006659I,ENGINE QUIT AFTER DEPARTURE. FORCED LANDING IN FIELD. FOUND THREE GALLONS OF WATER IN FUEL.                        ,"<ENGINE, HAS EFFECT, QUIT AFTER DEPARTURE>
<LANDING, INSTANCE OF, FORCED LANDING>
<LANDING, LOCATION, FIELD>
<FUEL, HAS CAUSE, THREE GALLONS OF WATER>","<ENGINE, HAS EFFECT, QUIT AFTER DEPARTURE>
<LANDING, INSTANCE OF, FORCED LANDING>
<LANDING, LOCATION, FIELD>
<FUEL, HAS CAUSE, THREE GALLONS OF WATER>"
19900108000289A,"DOOR CAME OPEN ON TAKEOFF,LOST CONTROL OF AIRCRAFT,STALLED,CRASHED INTO TREES OFF END OF AIRPORT AND BURNED.       ","<AIRCRAFT, HAS CAUSE, DOOR CAME OPEN ON TAKEOFF>
<AIRCRAFT, HAS CAUSE, LOST CONTROL>
<AIRCRAFT, HAS CAUSE, STALLED>
<AIRCRAFT, HAS CAUSE, CRASHED INTO TREES>
<AIRCRAFT, HAS EFFECT, BURNED>
<CRASHED INTO TREES, LOCATION, OFF END OF AIRPORT>","<AIRCRAFT, HAS CAUSE, DOOR CAME OPEN ON TAKEOFF>
<AIRCRAFT, HAS CAUSE, LOST CONTROL>
<AIRCRAFT, HAS CAUSE, STALLED>
<AIRCRAFT, HAS CAUSE, CRASHED INTO TREES>
<AIRCRAFT, HAS EFFECT, BURNED>
<CRASHED INTO TREES, LOCATION, OFF END OF AIRPORT>"
19900116000959A,FIRE ERUPTED STARTING ENGINE. FAILED TO NOTE LOOSE COWLING. NO AIR FILTER. FUEL LINE NOT CAPPED.                   ,"<ENGINE, HAS CAUSE, FIRE>","<ENGINE, HAS CAUSE, FIRE>"
19900130001369A,ENGINE COWLING CAME LOOSE ON TEST FLIGHT. EMERGENCY LANDING DUE TO DAMAGED ROTORS.                                 ,"<ENGINE COWLING, HAS EFFECT, CAME LOOSE>
<TEST FLIGHT, HAS CAUSE, ENGINE COWLING CAME LOOSE>
<EMERGENCY LANDING, HAS CAUSE, DAMAGED ROTORS>","<ENGINE COWLING, HAS EFFECT, CAME LOOSE>
<TEST FLIGHT, HAS CAUSE, ENGINE COWLING CAME LOOSE>
<EMERGENCY LANDING, HAS CAUSE, DAMAGED ROTORS>"
19900203028129I,PARTIAL POWER LOST ON GLIDER TOW. UNHOOKED GLIDER. LANDED SHORT OF RUNWAY. NOSED OVER. HAD OIL STARVATION.         ,"<GLIDER TOW, HAS EFFECT, PARTIAL POWER LOST>
<GLIDER, HAS EFFECT, UNHOOKED>
<GLIDER, HAS EFFECT, LANDED SHORT OF RUNWAY>
<GLIDER, HAS EFFECT, NOSED OVER>
<GLIDER, HAS CAUSE, OIL STARVATION>","<GLIDER TOW, HAS EFFECT, PARTIAL POWER LOST>
<GLIDER, HAS EFFECT, UNHOOKED>
<GLIDER, HAS EFFECT, LANDED SHORT OF RUNWAY>
<GLIDER, HAS EFFECT, NOSED OVER>
<GLIDER, HAS CAUSE, OIL STARVATION>"
19900201001409A,LIFTED OFF TRAILER TO REPARK. ENCOUNTERED DYNAMIC ROLLOVER. A SKID WAS STILL TIED DOWN.                            ,"<DYNAMIC ROLLOVER, HAS CAUSE, SKID STILL TIED DOWN>","<DYNAMIC ROLLOVER, HAS CAUSE, SKID STILL TIED DOWN>"
19900121000809A,LOST POWER ON CLIMBOUT. TURNING BACK AND LANDING AT AIRPORT STRUCK POLES. FOUND WATER IN FUEL.                     ,"<LOST POWER, HAS CAUSE, WATER IN FUEL>","<LOST POWER, HAS CAUSE, WATER IN FUEL>"
19900224002899A,RAN OUT OF FUEL EN ROUTE AT NIGHT. ON FORCED LANDING STRUCK TREES AND UTILITY POLE. FUEL CAP MISSING. SIPHONED FUEL,"<FORCED LANDING, HAS CAUSE, RAN OUT OF FUEL>","<FORCED LANDING, HAS CAUSE, RAN OUT OF FUEL>"
19900214002219A,LOST POWER ON TAKEOFF. CFI TOOK OVER. LANDED IN MARSH. NOSED OVER. 5 GAL OF WATER IN FUEL SYSTEM. WATER AT SOURCE. ,"<CFI, TOOK OVER, TAKEOFF>
<LANDED, LOCATION, MARSH>
<NOSED OVER, HAS CAUSE, 5 GAL OF WATER IN FUEL SYSTEM>
<WATER, LOCATION, SOURCE>","<CFI, TOOK OVER, TAKEOFF>
<LANDED, LOCATION, MARSH>
<NOSED OVER, HAS CAUSE, 5 GAL OF WATER IN FUEL SYSTEM>
<WATER, LOCATION, SOURCE>"
19900404026989I,ON DEPARTURE FROM BOSTON UNABLE TO RETRACT NOSE GEAR. GROUND CREW FAILED TO CLOSE EXTERIOR GEAR HANDLE LEVER.      ,"<NOSE GEAR, USED BY, DEPARTURE FROM BOSTON>
<GROUND CREW, HAS CAUSE, FAILED TO CLOSE EXTERIOR GEAR HANDLE LEVER>","<NOSE GEAR, USED BY, DEPARTURE FROM BOSTON>
<GROUND CREW, HAS CAUSE, FAILED TO CLOSE EXTERIOR GEAR HANDLE LEVER>"
19900430021349I,"FIRE FROM RIGHT ENGINE ON CLIMB, RETURNED. OIL LEAK ONTO HOT EXHAUST SYSTEM FROM UNSECURED OIL DIPSTICK.           ","<OIL LEAK, HAS CAUSE, UNSECURED OIL DIPSTICK>
<OIL LEAK, HAS EFFECT, FIRE FROM RIGHT ENGINE>
<FIRE FROM RIGHT ENGINE, HAS CAUSE, OIL LEAK ONTO HOT EXHAUST SYSTEM>","<OIL LEAK, HAS CAUSE, UNSECURED OIL DIPSTICK>
<OIL LEAK, HAS EFFECT, FIRE FROM RIGHT ENGINE>
<FIRE FROM RIGHT ENGINE, HAS CAUSE, OIL LEAK ONTO HOT EXHAUST SYSTEM>"
19900330007269A,HIGH AND FAST BEGAN GO AROUND TRAILING SMOKE. LOST POWER STALLED BURNED ON IMPACT. BOOST PUMP ON MADE RICH MIXTURE.,"<GO AROUND, FOLLOWED BY, TRAILING SMOKE>
<GO AROUND, HAS CAUSE, LOST POWER>
<LOST POWER, HAS EFFECT, STALLED>
<STALLED, HAS EFFECT, BURNED ON IMPACT>
<BOOST PUMP, HAS EFFECT, MADE RICH MIXTURE>","<GO AROUND, FOLLOWED BY, TRAILING SMOKE>
<GO AROUND, HAS CAUSE, LOST POWER>
<LOST POWER, HAS EFFECT, STALLED>
<STALLED, HAS EFFECT, BURNED ON IMPACT>
<BOOST PUMP, HAS EFFECT, MADE RICH MIXTURE>"
19900411014509I,PILOT STATED ON LANDING AIRCRAFT HIT BUMP ON RUNWAY. BOUNCED. MADE A GO AROUND. NOSE GEAR BROKE ON LANDING.        ,"<AIRCRAFT, USED BY, PILOT>","<AIRCRAFT, USED BY, PILOT>"
19900326005779A,LOST POWER ON CLIMBOUT. TRIED RETURN. LANDED IN FALLOW FIELD. NOSED OVER WATER IN FUEL.                            ,"<POWER LOSS, HAS CAUSE, CLIMBOUT>","<POWER LOSS, HAS CAUSE, CLIMBOUT>"
19900323014919I,ON CLIMB PILOT STARTED TO DESCEND DUE TO ICING PROBLEMS. RETURNED TO AIRPORT. COPILOT UNQUALIFIED IN AIRCRAFT.     ,"<PILOT, HAS CAUSE, ICING PROBLEMS>
<COPILOT, INSTANCE OF, UNQUALIFIED IN AIRCRAFT>","<PILOT, HAS CAUSE, ICING PROBLEMS>
<COPILOT, INSTANCE OF, UNQUALIFIED IN AIRCRAFT>"
19900504034769I,RIGHT ENGINE DID NOT ACCELERATE NORMALLY. ABORTED. FOUND ENGINE INLET COVER WAS PARTIALLY INGESTED INTO AIR INLET. ,"<ENGINE INLET COVER, PART OF, AIR INLET>","<ENGINE INLET COVER, PART OF, AIR INLET>"
19900506014029A,STALLED AND CRASHED INTO RESIDENCE AFTER TAKEOFF. ATC ADVISED PILOT FLAPS APPEARED EXTENDED.                       ,"<STALLED AND CRASHED, HAS CAUSE, TAKEOFF>","<STALLED AND CRASHED, HAS CAUSE, TAKEOFF>"
19900425011659A,RAN OUT OF FUEL ON FERRY FLIGHT. LEFT PONTOON SEPARATED LANDING IN A POND. FUEL CAP NOT SECURED. FUEL SIPHONED.    ,"<FERRY FLIGHT, HAS CAUSE, RAN OUT OF FUEL>
<LEFT PONTOON, HAS EFFECT, SEPARATED LANDING IN A POND>
<FUEL, HAS CAUSE, FUEL CAP NOT SECURED>
<FUEL, HAS EFFECT, SIPHONED>","<FERRY FLIGHT, HAS CAUSE, RAN OUT OF FUEL>
<LEFT PONTOON, HAS EFFECT, SEPARATED LANDING IN A POND>
<FUEL, HAS CAUSE, FUEL CAP NOT SECURED>
<FUEL, HAS EFFECT, SIPHONED>"
19900423014219A,TURNING BASE LOST POWER. LANDED IN GRAVEL PIT. NOSED OVER. HAD PULLED MIXTURE CONTROL INSTEAD OF CARB HEAT CONTROL.,"<TURNING BASE, HAS EFFECT, LOST POWER>
<LANDED, LOCATION, GRAVEL PIT>
<NOSED OVER, HAS CAUSE, PULLED MIXTURE CONTROL INSTEAD OF CARB HEAT CONTROL>","<TURNING BASE, HAS EFFECT, LOST POWER>
<LANDED, LOCATION, GRAVEL PIT>
<NOSED OVER, HAS CAUSE, PULLED MIXTURE CONTROL INSTEAD OF CARB HEAT CONTROL>"
19900420010469A,HIGH ON COUPLED APPROACH. LETDOWN AT 2000 FPM. AUTO PILOT OVERCONTROLLED INTERCEPTING GLIDE PATH. AIRFRAME DAMAGED.,"<AUTO PILOT, HAS EFFECT, OVERCONTROLLED INTERCEPTING GLIDE PATH>
<AIRFRAME, HAS EFFECT, DAMAGED>","<AUTO PILOT, HAS EFFECT, OVERCONTROLLED INTERCEPTING GLIDE PATH>
<AIRFRAME, HAS EFFECT, DAMAGED>"
19900511015629A,"TRIED TO GO AROUND WITH LEAN MIXTURE AND FULL FLAPS.  RIGHT ENGINE STALLED,LOST CONTROL BELOW VMC. CARTWHEELED.    ","<RIGHT ENGINE, HAS CAUSE, LEAN MIXTURE>","<RIGHT ENGINE, HAS CAUSE, LEAN MIXTURE>"
19900728045609I,COCKPIT DOOR OPENED AFTER DEPARTURE. RETURNED. LANDED WITHOUT INCIDENT.                                            ,"<COCKPIT DOOR, EVENT DISTANCE, AFTER DEPARTURE>","<COCKPIT DOOR, EVENT DISTANCE, AFTER DEPARTURE>"
19900713025819A,"ON THIRD TRY FOR LANDING, BEGAN GO AROUND, FULL FLAPS. UNABLE CLIMB, ABORTED. RAN OFF END RUNWAY INTO TREES.       ","<RUNWAY, LOCATION, TREES>","<RUNWAY, LOCATION, TREES>"
19900531030209I,WHILE TAXIING THE RIGHT GEAR BROKE THROUGH THE ASPHALT AND BECAME STUCK ON TAXIWAY.                                ,"<RIGHT GEAR, HAS EFFECT, BECAME STUCK>","<RIGHT GEAR, HAS EFFECT, BECAME STUCK>"
19900519017349A,SWITCHED TANKS TURNING FINAL AFTER DROPPING BANNER. ENGINE QUIT. NOSED OVER IN WHEAT FIELD. DID NOT DRAIN SUMPS.   ,"<ENGINE, HAS EFFECT, QUIT>
<PLANE, HAS CAUSE, SWITCHED TANKS>
<PLANE, HAS EFFECT, NOSED OVER IN WHEAT FIELD>","<ENGINE, HAS EFFECT, QUIT>
<PLANE, HAS CAUSE, SWITCHED TANKS>
<PLANE, HAS EFFECT, NOSED OVER IN WHEAT FIELD>"
19900615034499I,PILOT FAILED TO REMOVE CHAIN FROM PROPELLER DURING PREFLIGHT. VIBRATION INFLIGHT. FOUND DAMAGE AT DESTINATION.     ,"<VIBRATION, HAS CAUSE, PILOT FAILED TO REMOVE CHAIN FROM PROPELLER DURING PREFLIGHT>","<VIBRATION, HAS CAUSE, PILOT FAILED TO REMOVE CHAIN FROM PROPELLER DURING PREFLIGHT>"
19900703029289A,BEGAN TEST FLIGHT FROM MAINTENANCE WITH RUDDER TRIM NEAR FULL LEFT. ABORTED AND RAN THROUGH FENCE AT END RUNWAY.   ,"<TEST FLIGHT, PART OF, MAINTENANCE>","<TEST FLIGHT, PART OF, MAINTENANCE>"
19900629023099A,"DOOR CAME OPEN ON LIFTOFF. TRIED GO AROUND,LOST POWER AT 300 FT,CRASHED AND BURNED OFF END OF AIRPORT.             ","<DOOR, EVENT DISTANCE, LIFTOFF>
<GO AROUND, HAS CAUSE, DOOR CAME OPEN>
<POWER, LOST POWER, 300 FT>
<CRASHED AND BURNED, HAS CAUSE, LOST POWER>
<CRASHED AND BURNED, LOCATION, END OF AIRPORT>","<DOOR, EVENT DISTANCE, LIFTOFF>
<GO AROUND, HAS CAUSE, DOOR CAME OPEN>
<POWER, LOST POWER, 300 FT>
<CRASHED AND BURNED, HAS CAUSE, LOST POWER>
<CRASHED AND BURNED, LOCATION, END OF AIRPORT>"
19900512024669I,TOP DOOR LATCH OPENED ON TAKEOFF ROLL. ABORTED. RAN OFF END OF RUNWAY.                                             ,"<TAKEOFF ROLL, HAS EFFECT, TOP DOOR LATCH OPENED>","<TAKEOFF ROLL, HAS EFFECT, TOP DOOR LATCH OPENED>"
19900510015389A,TOOK OFF DOWNWIND WITH FULL FLAPS EXTENDED AND OVER GROSS WEIGHT. STRUCK MARKED WIRES AND CRASHED.                 ,"<TOOK OFF, HAS CAUSE, FULL FLAPS EXTENDED>","<TOOK OFF, HAS CAUSE, FULL FLAPS EXTENDED>"
19900520016589A,DEPARTED INTO IMC WITH INOP GENERATOR AND ONLY BATTERY POWER. BATTERY WENT DEAD.HIT TREES AND FENCE ON ASR APPROACH,"<BATTERY, HAS CAUSE, INOP GENERATOR>","<BATTERY, HAS CAUSE, INOP GENERATOR>"
19900802033759A,"ROUGH ENGINE ON LIFTOFF,ABORTED SAFELY BUT ENGINES DAMAGED BY JET FUEL PUMPED BY MISTAKE. PILOT FAILED TO CHECK.   ","<ENGINES, DAMAGED BY, JET FUEL>
<JET FUEL, PUMPED BY, MISTAKE>
<ENGINES, USED BY, ROUGH ENGINE ON LIFTOFF>
<ABORTED, HAS CAUSE, ROUGH ENGINE ON LIFTOFF>
<PILOT, FAILED TO CHECK, ENGINES>","<ENGINES, DAMAGED BY, JET FUEL>
<JET FUEL, PUMPED BY, MISTAKE>
<ENGINES, USED BY, ROUGH ENGINE ON LIFTOFF>
<ABORTED, HAS CAUSE, ROUGH ENGINE ON LIFTOFF>
<PILOT, FAILED TO CHECK, ENGINES>"
19900725059989I,PILOT FAILED TO REMOVE YOKE LOCK ON TAKEOFF. RAN OFF SIDE OF RUNWAY. NOSE GEAR COLLAPSED.                          ,"<PILOT, HAS CAUSE, FAILED TO REMOVE YOKE LOCK>","<PILOT, HAS CAUSE, FAILED TO REMOVE YOKE LOCK>"
19900625043489I,PILOT DID NOT COMPLETE PREFLIGHT. ON START UP LEFT ENGINE FLAMED OUT. INLET COVER ON AND PARTLY INGESTED.          ,"<LEFT ENGINE, HAS CAUSE, INLET COVER ON>","<LEFT ENGINE, HAS CAUSE, INLET COVER ON>"
19900724028329A,OBSERVED SPINNING TO IMPACT. OVER GROSS. FULL FLAPS FULL UP. TRIM FUEL UNPORTED.                                   ,"<SPINNING, HAS EFFECT, IMPACT>","<SPINNING, HAS EFFECT, IMPACT>"
19900629022789A,"TRIED TO DEPART WITH FULL FLAPS. UNABLE TO CLIMB,STRUCK TREES AND POWERLINE.                                       ","<DEPART WITH FULL FLAPS, HAS CAUSE, UNABLE TO CLIMB>
<UNABLE TO CLIMB, HAS EFFECT, STRUCK TREES AND POWERLINE>","<DEPART WITH FULL FLAPS, HAS CAUSE, UNABLE TO CLIMB>
<UNABLE TO CLIMB, HAS EFFECT, STRUCK TREES AND POWERLINE>"
19900709024889A,RIGHT BANK AND PITCH-UP ON LANDING FLARE. DAMAGED RIGHT MAIN GEAR. AUTO PILOT SWITCH BUMPED ON.                    ,"<RIGHT MAIN GEAR, DAMAGED, RIGHT BANK>","<RIGHT MAIN GEAR, DAMAGED, RIGHT BANK>"
19900706024509A,GEAR MOTOR RUNNING ON TAXI. NOSE GEAR BEGAN RETRACT ON TAKEOFF. ABORTED LANDED GEAR UP HAD GEAR LEVER UP AT START. ,"<GEAR MOTOR, USED BY, TAXI>
<NOSE GEAR, EVENT DISTANCE, TAKEOFF>
<LANDED, HAS CAUSE, ABORTED>
<GEAR LEVER, TIME PERIOD, START>","<GEAR MOTOR, USED BY, TAXI>
<NOSE GEAR, EVENT DISTANCE, TAKEOFF>
<LANDED, HAS CAUSE, ABORTED>
<GEAR LEVER, TIME PERIOD, START>"
19900529017769A,RIGHT WING FOLDED ON TAKEOFF CLIMB. HOMEBUILT CRASHED INTO TREES. RIGHT WING RETAINING PINS WERE ABSENT.           ,"<RIGHT WING, PART OF, HOMEBUILT>","<RIGHT WING, PART OF, HOMEBUILT>"
19900514018389A,HELICOPTER ROLLED OVER ON LIFTOFF FROM TRAILER. REFUELING HOSE MISPLACED OVER LANDING SKID.                        ,"<HELICOPTER, USED BY, TRAILER>","<HELICOPTER, USED BY, TRAILER>"
19900805058249I,GLIDER DID NOT GAIN ALTITUDE ON TAKEOFF. SPOILERS WERE NOT CLOSED. ABORTED AND LANDED IN PASTURE. HIT STREET LIGHT.,"<GLIDER, HAS EFFECT, DID NOT GAIN ALTITUDE ON TAKEOFF>
<GLIDER, HAS CAUSE, SPOILERS WERE NOT CLOSED>
<GLIDER, HAS EFFECT, ABORTED AND LANDED IN PASTURE>
<GLIDER, HAS EFFECT, HIT STREET LIGHT>","<GLIDER, HAS EFFECT, DID NOT GAIN ALTITUDE ON TAKEOFF>
<GLIDER, HAS CAUSE, SPOILERS WERE NOT CLOSED>
<GLIDER, HAS EFFECT, ABORTED AND LANDED IN PASTURE>
<GLIDER, HAS EFFECT, HIT STREET LIGHT>"
19901013047709A,RAN OUT OF FUEL NEAR DESTINATION. STRUCK AUTO LANDING ON HIGHWAY. LOOSE FUEL CAP SIPHONED FUEL. GAUGES INACCURATE. ,"<LOOSE FUEL CAP, HAS CAUSE, SIPHONED FUEL>","<LOOSE FUEL CAP, HAS CAUSE, SIPHONED FUEL>"
19900816033169A,ENGINE QUIT ON TAKEOFF. PUT ON FUEL PUMP ENGINE STARTED. TURNED PUMP OFF ENGINE QUIT. HIT TREES. NO DEFECTS FOUND. ,"<ENGINE QUIT, HAS CAUSE, TURNED PUMP OFF>
<ENGINE STARTED, HAS CAUSE, PUT ON FUEL PUMP>
<HIT TREES, HAS CAUSE, ENGINE QUIT>","<ENGINE QUIT, HAS CAUSE, TURNED PUMP OFF>
<ENGINE STARTED, HAS CAUSE, PUT ON FUEL PUMP>
<HIT TREES, HAS CAUSE, ENGINE QUIT>"
19900924053789I,PILOT IMPROPERLY SET HIS RADIO SELECTOR SWITCH GIVING INDICATION OF RADIO FAILURE. UNABLE TO COMMUNICATE WITH ATC. ,"<PILOT, HAS CAUSE, IMPROPERLY SET HIS RADIO SELECTOR SWITCH>
<RADIO SELECTOR SWITCH, HAS EFFECT, INDICATION OF RADIO FAILURE>
<INDICATION OF RADIO FAILURE, HAS EFFECT, UNABLE TO COMMUNICATE WITH ATC>","<PILOT, HAS CAUSE, IMPROPERLY SET HIS RADIO SELECTOR SWITCH>
<RADIO SELECTOR SWITCH, HAS EFFECT, INDICATION OF RADIO FAILURE>
<INDICATION OF RADIO FAILURE, HAS EFFECT, UNABLE TO COMMUNICATE WITH ATC>"
19901006044409A,ON LANDING ROLL PORTABLE OXYGEN BOTTLE UNDER SEAT ROLLED FORWARD AND JAMMED RUDDER PEDALS. EXITED RUNWAY.          ,"<PORTABLE OXYGEN BOTTLE, LOCATION, UNDER SEAT>","<PORTABLE OXYGEN BOTTLE, LOCATION, UNDER SEAT>"
19901116061599I,TURBULENCE ON CLIMBOUT. FLICK MAGNETO BROKE LOOSE IN BAGGAGE SPACE AND CRASHED THROUGH REAR WINDOW.                ,"<FLICK MAGNETO, LOCATION, BAGGAGE SPACE>","<FLICK MAGNETO, LOCATION, BAGGAGE SPACE>"
19901111049719A,DEPARTED IFR WITH INOPERATIVE VACUUM PUMP. LOST POWER. CRASHED INTO TREES. FUEL SELECTOR ON EMPTY TANK. FULL OTHER.,"<VACUUM PUMP, INOPERATIVE, DEPARTED IFR>
<DEPARTED IFR, HAS CAUSE, LOST POWER>
<LOST POWER, HAS EFFECT, CRASHED INTO TREES>
<FUEL SELECTOR, LOCATION, EMPTY TANK>","<VACUUM PUMP, INOPERATIVE, DEPARTED IFR>
<DEPARTED IFR, HAS CAUSE, LOST POWER>
<LOST POWER, HAS EFFECT, CRASHED INTO TREES>
<FUEL SELECTOR, LOCATION, EMPTY TANK>"
19901108060109I,FUEL EXHAUSTION OCCURED AFTER SWITCHING TANKS. DIVERTED FOR LANDING. TANKS HAD FUEL. SUSPECT ICE IN LINE.          ,"<FUEL EXHAUSTION, HAS CAUSE, SWITCHING TANKS>
<SWITCHING TANKS, HAS EFFECT, FUEL EXHAUSTION>
<DIVERTED, HAS CAUSE, FUEL EXHAUSTION>
<TANKS, HAS, FUEL>
<ICE, SUSPECT, IN LINE>","<FUEL EXHAUSTION, HAS CAUSE, SWITCHING TANKS>
<SWITCHING TANKS, HAS EFFECT, FUEL EXHAUSTION>
<DIVERTED, HAS CAUSE, FUEL EXHAUSTION>
<TANKS, HAS, FUEL>
<ICE, SUSPECT, IN LINE>"
19901115062689A,YAWED 180 DEGREES AND SETTLED HARD TO RUNWAY WHILE TAXIING TO RUNWAY. HYDRAULIC TEST AND OFF SWITCHES IDENTICAL.   ,"<RUNWAY, USED BY, AIRCRAFT>","<RUNWAY, USED BY, AIRCRAFT>"
19900922041649A,GLIDER PITCHED UP ON TAKEOFF WAS SAFELY RELEASED AND DIVED INTO GROUND. PILOT HAD NEGLECTED TO HOOK UP ELEVATORS.  ,"<GLIDER, HAS EFFECT, PITCHED UP ON TAKEOFF>
<GLIDER, HAS EFFECT, DIVED INTO GROUND>
<PILOT, HAS CAUSE, NEGLECTED TO HOOK UP ELEVATORS>","<GLIDER, HAS EFFECT, PITCHED UP ON TAKEOFF>
<GLIDER, HAS EFFECT, DIVED INTO GROUND>
<PILOT, HAS CAUSE, NEGLECTED TO HOOK UP ELEVATORS>"
19900811033119A,ENGINE QUIT ON CLIMBOUT. STALLED. SPUN IN. NEGLECTED INSTALL ENGINE DRIVEN FUEL PUMP PER PLANS. AUX PUMP OFF.      ,"<ENGINE, USED BY, CLIMBOUT>","<ENGINE, USED BY, CLIMBOUT>"
19901103048519A,STALLED AND FELL INTO LAKE ON TEST FLIGHT. ENGINES NOT CAPABLE FULL POWER DUE TO OPEN SURGE VALVES AND CABIN AIR ON,"<TEST FLIGHT, LOCATION, LAKE>","<TEST FLIGHT, LOCATION, LAKE>"
19901114065859I,OIL STARTED SPRAYING UPON WINDSHIELD IN FLIGHT. PRECAUTIONARY LANDING. FOUND OIL DIPSTICK HAD BEEN LEFT OFF.       ,"<OIL SPRAYING, HAS CAUSE, OIL DIPSTICK LEFT OFF>","<OIL SPRAYING, HAS CAUSE, OIL DIPSTICK LEFT OFF>"
19901019064929I,NOSE GEAR COLLAPSED WHEN PILOT ENTERED TAXIWAY UNDER CONSTRUCTION. POORLY LIGHTED AND NO WARNING SIGNS.            ,"<NOSE GEAR, HAS CAUSE, PILOT ENTERED TAXIWAY UNDER CONSTRUCTION>","<NOSE GEAR, HAS CAUSE, PILOT ENTERED TAXIWAY UNDER CONSTRUCTION>"
19901101064289I,FUEL CAP MISSING FROM RIGHT TANK AND GAS ESCAPING WHILE TAXIING. REPLACED CAP. RESUMED FLIGHT WITHOUT CLEANING WING,"<FUEL CAP, PART OF, RIGHT TANK>","<FUEL CAP, PART OF, RIGHT TANK>"
19901123065189I,UNABLE TO RETRACT LANDING GEAR AFTER TAKEOFF. GEAR BY-PASS HANDLE WAS LEFT IN THE BY-PASS POSITION ON TAKEOFF.     ,"<LANDING GEAR, HAS CAUSE, GEAR BY-PASS HANDLE LEFT IN BY-PASS POSITION>","<LANDING GEAR, HAS CAUSE, GEAR BY-PASS HANDLE LEFT IN BY-PASS POSITION>"
